Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2
Shanee et al 2013,-76.89027778,-7.238888889,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4571,621,area,1,0,9156.028123,7,2939
Shanee et al 2013,-77.76444444,-5.671666667,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4581,825,area,1,0,9527.694854,17,2940
Shanee et al 2013,-78.20666667,-4.883055556,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4586,524,area,1,0,9596.926892,22,2941
Shanee et al 2013,-77.08111111,-6.361666667,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4574,466,area,1,0,9601.754915,10,2942
Shanee et al 2013,-77.84833333,-5.575277778,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4583,341,area,1,0,9831.769252,19,2943
Shanee et al 2013,-77.22472222,-6.707777778,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4576,145,area,1,0,9882.509048,12,2944
Shanee et al 2013,-77.19972222,-7.044166667,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4575,122,area,1,0,9930.789286,11,2945
Carretero-Pinzon 2013,-73.62535278,3.599527778,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,3621,1,area,0,331.7014064,0.450925504,2,2946
Carretero-Pinzon 2013,-73.63235,3.593169444,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,3622,116,area,1,0,1.893887117,3,2947
Carretero-Pinzon 2013,-73.64106667,3.616869444,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,2164,103,area,1,0,4.779504147,3,2948
Carretero-Pinzon 2013,-73.62370278,3.593808333,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,2162,128,area,1,0,13.07600191,1,2949
Carretero-Pinzon 2013,-73.63553611,3.62705,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,3620,128,area,1,0,17.67627976,1,2950
Carretero-Pinzon 2013,-73.64568333,3.616525,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,2165,93,area,1,0,18.396582,4,2951
Carretero-Pinzon 2013,-73.63789444,3.607894444,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,2163,110,area,1,0,22.00375494,2,2952
Carretero-Pinzon 2013,-73.64549722,3.597327778,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,3623,83,area,1,0,77.19844629,4,2953
Carretero-Pinzon 2013,-73.47668333,3.562508333,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2009,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,4593,104,area,1,0,131.8179247,3,2954
Carretero-Pinzon 2013,-73.48628056,3.562497222,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2009,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,4594,134,area,1,0,147.5964041,4,2955
Carretero-Pinzon 2013,-73.44296111,3.561811111,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2009,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,4592,135,area,1,0,2142.717497,2,2956
Benchimol & Venticinque 2014,-59.38027778,-1.855833333,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4088,1,area,0,30.0056344,2.881081906,4,2957
Benchimol & Venticinque 2014,-59.6325,-1.829444444,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4096,124,area,1,0,4.05152143,12,2958
Benchimol & Venticinque 2014,-59.36305556,-1.767222222,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4087,204,area,1,0,5.492062383,3,2959
Benchimol & Venticinque 2014,-59.59527778,-1.836111111,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4094,87,area,1,0,9.183448575,10,2960
Benchimol & Venticinque 2014,-59.42944444,-1.827777778,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4090,77,area,1,0,13.32500381,6,2961
Benchimol & Venticinque 2014,-59.6875,-1.783333333,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4101,112,area,1,0,15.21571382,17,2962
Benchimol & Venticinque 2014,-59.44777778,-1.789722222,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4092,100,area,1,0,22.32838477,8,2963
Benchimol & Venticinque 2014,-59.35388889,-1.841388889,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4086,2,area,0,42.43437511,34.75305049,2,2964
Benchimol & Venticinque 2014,-59.655,-1.877222222,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4098,117,area,1,0,58.34190859,14,2965
Benchimol & Venticinque 2014,-59.41555556,-1.798611111,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4089,120,area,1,0,91.92451956,5,2966
Benchimol & Venticinque 2014,-59.66277778,-1.678333333,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4099,67,area,1,0,103.3588134,15,2967
Benchimol & Venticinque 2014,-59.68722222,-1.831388889,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4100,91,area,1,0,116.1436143,16,2968
Benchimol & Venticinque 2014,-59.63777778,-1.791111111,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4097,83,area,1,0,137.6616948,13,2969
Benchimol & Venticinque 2014,-59.78472222,-1.702777778,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4104,141,area,1,0,226.1649296,20,2970
Benchimol & Venticinque 2014,-59.70333333,-1.741666667,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4102,88,area,1,0,844.5171337,18,2971
Benchimol & Venticinque 2014,-59.71666667,-1.671111111,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4085,116,area,1,0,948.3261161,1,2972
Benchimol & Venticinque 2014,-59.51472222,-1.772777778,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4093,92,area,1,0,1417.222196,9,2973
Benchimol & Venticinque 2014,-59.77861111,-1.597222222,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4103,184,area,1,0,1431.177437,19,2974
Benchimol & Venticinque 2014,-59.62722222,-1.592777778,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4095,217,area,1,0,2460.353914,11,2975
Benchimol & Venticinque 2014,-59.44222222,-1.739444444,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4091,171,area,1,0,3691.206124,7,2976
de Souza 2009,-59.38103611,-1.855925,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4122,1,area,0,30.00586477,2.881126145,18,2977
de Souza 2009,-59.63263889,-1.829666667,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4114,125,area,1,0,4.051583642,10,2978
de Souza 2009,-59.59533333,-1.836194444,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4112,87,area,1,0,9.183589588,8,2979
de Souza 2009,-59.4295,-1.827722222,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4108,77,area,1,0,13.32520842,4,2980
de Souza 2009,-59.68769444,-1.783361111,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4119,113,area,1,0,15.21594745,15,2981
de Souza 2009,-59.44772222,-1.789694444,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4110,101,area,1,0,22.32872762,6,2982
de Souza 2009,-59.65505556,-1.877333333,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4116,117,area,1,0,58.34280444,12,2983
de Souza 2009,-59.41552778,-1.798555556,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4107,120,area,1,0,91.92593107,3,2984
de Souza 2009,-59.66280556,-1.678219444,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4117,67,area,1,0,103.3604005,13,2985
de Souza 2009,-59.68719444,-1.831416667,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4118,91,area,1,0,116.1453977,14,2986
de Souza 2009,-59.63788889,-1.791,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4115,83,area,1,0,137.6638086,11,2987
de Souza 2009,-59.78480556,-1.702861111,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4106,143,area,1,0,226.1684024,2,2988
de Souza 2009,-59.70322222,-1.741694444,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4120,88,area,1,0,844.5301013,16,2989
de Souza 2009,-59.71677778,-1.671083333,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4105,116,area,1,0,948.3406777,1,2990
de Souza 2009,-59.51461111,-1.772777778,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4111,92,area,1,0,1417.243958,7,2991
de Souza 2009,-59.77863889,-1.597361111,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4121,186,area,1,0,1431.199413,17,2992
de Souza 2009,-59.62730556,-1.592694444,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4113,219,area,1,0,2460.391693,9,2993
de Souza 2009,-59.44230556,-1.739361111,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4109,171,area,1,0,3691.262803,5,2994
de Thoisy et al. 2010,-53.921713,5.726994,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2012,Mangroves,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,5640,27,area,0,210.4254004,2142.463742,2,2995
de Thoisy et al. 2010,-53.600576,5.609703,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,4937,135,area,0,67.19601132,2777.453758,2,2996
de Thoisy et al. 2010,-53.948397,5.653225,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,1487,236,area,1,0,5631.804892,2,2997
de Thoisy et al. 2010,-53.166889,5.423076,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2000,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,794,344,area,1,0,8013.401693,4,2998
de Thoisy et al. 2010,-52.802106,5.174982,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,1409,92,area,1,0,8229.654838,3,2999
de Thoisy et al. 2010,-52.632553,4.999466,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2003,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,1722,90,area,1,0,9127.745134,2,3000
de Thoisy et al. 2010,-53.896275,5.553985,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,1486,419,area,1,0,9256.477443,1,3001
de Thoisy et al. 2010,-53.572052,5.480593,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,4597,161,area,1,0,9489.929343,3,3002
de Thoisy et al. 2010,-54.155877,5.280158,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2003,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,1723,27,area,1,0,9584.695804,3,3003
de Thoisy et al. 2010,-52.569916,4.899048,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,1408,192,area,1,0,9659.124091,2,3004
de Thoisy et al. 2010,-53.917251,4.767957,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,1407,107,area,1,0,9882.543439,1,3005
de Thoisy et al. 2010,-53.967133,5.348667,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,4123,55,area,1,0,9925.088473,1,3006
de Thoisy et al. 2010,-53.204157,5.326576,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2000,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,791,97,area,1,0,9961.82803,1,3007
de Thoisy et al. 2010,-52.607433,4.865418,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2010,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,4936,90,area,1,0,9963.740586,1,3008
de Thoisy et al. 2010,-52.131635,4.059572,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,4595,19,area,1,0,9970.580712,1,3009
de Thoisy et al. 2010,-53.41044,4.578031,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,4596,12,area,1,0,9978.167093,2,3010
de Thoisy et al. 2010,-53.32923,5.250747,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2012,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,5639,11,area,1,0,9982.711717,1,3011
de Thoisy et al. 2010,-53.941681,5.202246,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,1410,41,area,1,0,9985.465947,4,3012
de Thoisy et al. 2010,-53.270108,4.680096,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2003,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,1721,1,area,1,0,9996.212831,1,3013
de Thoisy et al. 2010,-53.480165,5.273194,French Guiana,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2013,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,d,Saimiri_sciureus_d,5904,24,area,1,0,10000.87436,1,3014
Ferrari et al. 2003,-54.92361111,-3.238333333,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,0,2000,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,e,Saimiri_sciureus_e,804,33,area,0,228.8512152,0.902980667,10,3015
