Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2
Shanee et al 2013,-76.75611111,-7.229444444,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4294,1215,area,1,0,5057.582567,5,653
Shanee et al 2013,-78.4125,-5.918888889,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4314,1373,area,1,0,5502.398411,25,654
Shanee et al 2013,-77.98055556,-5.909722222,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4310,6,area,0,90.54573882,5529.544658,21,655
Shanee et al 2013,-78.32972222,-6.216666667,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4313,1047,area,1,0,6103.7151,24,656
Shanee et al 2013,-76.39333333,-9.258055556,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4292,594,area,1,0,6743.929262,3,657
Shanee et al 2013,-76.95444444,-5.962222222,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4298,1199,area,1,0,7311.267594,9,658
Shanee et al 2013,-77.91,-5.665555556,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4309,670,area,1,0,8595.430805,20,659
Shanee et al 2013,-77.3875,-5.894444444,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4302,684,area,1,0,8653.093805,13,660
Shanee et al 2013,-77.59388889,-5.961944444,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4305,999,area,1,0,8729.613426,16,661
Shanee et al 2013,-76.90666667,-6.292777778,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4297,903,area,1,0,8829.088933,8,662
Shanee et al 2013,-77.5575,-6.267777778,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4304,644,area,1,0,8897.683308,15,663
Shanee et al 2013,-76.28972222,-6.4625,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4291,620,area,1,0,8950.791568,2,664
Shanee et al 2013,-77.13555556,-8.117222222,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4290,407,area,1,0,9137.991355,1,665
Shanee et al 2013,-76.89027778,-7.238888889,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4296,597,area,1,0,9326.10209,7,666
Shanee et al 2013,-78.25083333,-5.641666667,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4312,551,area,1,0,9458.007342,23,667
Shanee et al 2013,-76.71861111,-8.411111111,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4293,957,area,1,0,9464.383977,4,668
Shanee et al 2013,-77.46083333,-7.320555556,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4303,486,area,1,0,9548.191181,14,669
Shanee et al 2013,-78.20666667,-4.883055556,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4311,406,area,1,0,9647.848878,22,670
Shanee et al 2013,-77.08111111,-6.361666667,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4299,316,area,1,0,9663.88156,10,671
Shanee et al 2013,-77.78666667,-5.795277778,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4307,394,area,1,0,9680.82519,18,672
Shanee et al 2013,-77.76444444,-5.671666667,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4306,388,area,1,0,9753.883209,17,673
Shanee et al 2013,-77.22472222,-6.707777778,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4301,106,area,1,0,9896.264361,12,674
Shanee et al 2013,-77.84833333,-5.575277778,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4308,130,area,1,0,9900.545816,19,675
Shanee et al 2013,-77.19972222,-7.044166667,Peru,Neotropics,Atelidae,Ateles,Ateles belzebuth,Ateles_belzebuth,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Ateles belzebuth,Endangered,17,b,Ateles_belzebuth_b,4300,104,area,1,0,9956.204731,11,676
Aquino et al. 2017,-76.56083333,-9.241944444,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2016,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,a,Ateles_chamek_a,6122,351,area,1,0,9057.067242,4,677
Aquino et al. 2017,-75.67138889,-9.738333333,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2016,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,a,Ateles_chamek_a,6123,502,area,1,0,9126.03919,5,678
Aquino et al. 2017,-76.83166667,-8.441388889,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2016,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,a,Ateles_chamek_a,6120,199,area,0,30.22475352,9509.176073,2,679
Aquino et al. 2017,-76.58166667,-8.476944444,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2016,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,a,Ateles_chamek_a,6121,463,area,1,0,9522.239634,3,680
Aquino et al. 2017,-76.87361111,-8.161666667,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2016,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,a,Ateles_chamek_a,6119,530,area,1,0,9683.021922,1,681
Aquino et al. 2017,-76.50027778,-8.615555556,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2015,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,a,Ateles_chamek_a,6022,201,area,1,0,9764.316915,1,682
dos Santos-Filho et al. 2017,-57.42166667,-14.65666667,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,962,1,area,0,43.23279939,3.738149887,29,683
dos Santos-Filho et al. 2017,-57.41555556,-14.66194444,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,961,117,area,1,0,3.831603634,28,684
dos Santos-Filho et al. 2017,-57.43361111,-14.65944444,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,960,119,area,1,0,6.448308554,27,685
dos Santos-Filho et al. 2017,-57.42666667,-14.66527778,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,959,123,area,1,0,12.61625587,26,686
dos Santos-Filho et al. 2017,-57.44,-14.63777778,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,958,111,area,1,0,14.29842332,25,687
dos Santos-Filho et al. 2017,-57.4125,-14.63583333,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,937,148,area,1,0,30.93319031,4,688
dos Santos-Filho et al. 2017,-57.83833333,-14.61,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,935,258,area,1,0,37.47495261,2,689
dos Santos-Filho et al. 2017,-57.41833333,-14.62194444,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,957,135,area,1,0,47.10068857,24,690
dos Santos-Filho et al. 2017,-57.98472222,-15.60972222,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,951,4,area,0,43.23279939,48.03522604,18,691
dos Santos-Filho et al. 2017,-58.57972222,-15.44,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,952,1,area,0,61.14041124,57.84786949,19,692
dos Santos-Filho et al. 2017,-58.43611111,-15.38416667,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,946,78,area,1,0,58.78240697,13,693
dos Santos-Filho et al. 2017,-57.96305556,-15.59916667,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,963,223,area,1,0,60.09075943,30,694
dos Santos-Filho et al. 2017,-58.57972222,-15.4475,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,954,1,area,0,68.35705785,78.12733263,21,695
dos Santos-Filho et al. 2017,-58.51138889,-15.32388889,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,942,1,area,0,30.57020562,79.90295383,9,696
dos Santos-Filho et al. 2017,-58.45138889,-15.33333333,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,944,1,area,0,61.14041124,82.2392975,11,697
dos Santos-Filho et al. 2017,-58.53444444,-15.27916667,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,945,131,area,1,0,90.7435885,12,698
dos Santos-Filho et al. 2017,-57.96888889,-15.60916667,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,964,222,area,1,0,105.1354656,31,699
dos Santos-Filho et al. 2017,-57.90277778,-14.66444444,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,939,127,area,1,0,106.2569105,6,700
dos Santos-Filho et al. 2017,-58.41277778,-15.38444444,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,948,36,area,1,0,107.0045405,15,701
dos Santos-Filho et al. 2017,-57.87694444,-14.5675,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,936,210,area,1,0,126.1625587,3,702
dos Santos-Filho et al. 2017,-58.43472222,-15.37305556,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,947,41,area,1,0,152.7968766,14,703
dos Santos-Filho et al. 2017,-57.84666667,-14.59805556,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,934,214,area,1,0,260.2686859,1,704
dos Santos-Filho et al. 2017,-58.57638889,-15.33944444,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,943,1,area,0,61.14041124,458.3906298,10,705
dos Santos-Filho et al. 2017,-58.55722222,-15.46011389,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,953,262,area,1,0,1168.826016,20,706
dos Santos-Filho et al. 2017,-58.59055556,-15.44277778,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,955,1,area,0,61.14041124,1169.480192,22,707
dos Santos-Filho et al. 2017,-58.62472222,-15.54805556,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Ateles chamek,Endangered,18,b,Ateles_chamek_b,949,80,area,1,0,1524.604431,16,708
dos Santos-Filho et al. 2017,-57.915,-14.67277778,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,940,60,area,1,0,1774.125936,7,709
dos Santos-Filho et al. 2017,-58.2148,-16.05374722,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Ateles chamek,Endangered,18,b,Ateles_chamek_b,965,770,area,1,0,2386.715249,32,710
dos Santos-Filho et al. 2017,-57.99222222,-14.70888889,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,b,Ateles_chamek_b,941,162,area,1,0,2420.078237,8,711
dos Santos-Filho et al. 2017,-57.96777778,-14.62277778,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Ateles chamek,Endangered,18,b,Ateles_chamek_b,938,286,area,1,0,2458.207365,5,712
dos Santos-Filho et al. 2017,-57.17805556,-15.58638889,Brasil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2001,Tropical and Subtropical Grasslands Savannas and Shrublands,Ateles chamek,Endangered,18,b,Ateles_chamek_b,956,382,area,1,0,5363.871272,23,713
Endo et al. 2010,-71.40619156,-11.88325395,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,c,Ateles_chamek_c,2481,40,area,1,0,5216.042396,7,714
Endo et al. 2010,-71.28138865,-11.94233359,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,c,Ateles_chamek_c,2479,76,area,1,0,6359.269588,5,715
Endo et al. 2010,-71.6556677,-11.73174885,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,c,Ateles_chamek_c,2476,157,area,1,0,8382.238713,2,716
Endo et al. 2010,-71.62993712,-11.86402036,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,c,Ateles_chamek_c,2480,39,area,1,0,9830.496559,6,717
Endo et al. 2010,-71.50887215,-11.96408591,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,c,Ateles_chamek_c,2477,72,area,1,0,9891.083591,3,718
Endo et al. 2010,-71.91914262,-11.79787247,Peru,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,c,Ateles_chamek_c,2475,76,area,1,0,9935.088909,1,719
Iwanaga & Ferrari 2002,-63.66416667,-10.59611111,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,160,5,area,0,42.72587252,0.091275009,9,720
Iwanaga & Ferrari 2002,-64.80472222,-10.40555556,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,157,68,area,0,30.21175419,0.365100036,6,721
Iwanaga & Ferrari 2002,-61.19777778,-11.82,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,164,18,area,0,183.7709264,1.0040251,13,722
Iwanaga & Ferrari 2002,-61.56833333,-11.40944444,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,165,198,area,1,0,1302.31183,14,723
Iwanaga & Ferrari 2002,-63.78444444,-10.52055556,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,158,364,area,1,0,2541.826454,7,724
Iwanaga & Ferrari 2002,-61.13444444,-12.39611111,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,186,285,area,1,0,3119.505987,35,725
Iwanaga & Ferrari 2002,-62.79888889,-11.70861111,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,161,318,area,1,0,4301.06098,10,726
Iwanaga & Ferrari 2002,-65.33944444,-10.48472222,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,181,514,area,1,0,4678.939517,30,727
Iwanaga & Ferrari 2002,-63.31916667,-12.03361111,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,162,340,area,1,0,4800.244005,11,728
Iwanaga & Ferrari 2002,-66.28555556,-9.796388889,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,168,156,area,1,0,4978.595372,17,729
Iwanaga & Ferrari 2002,-61.46833333,-13.45861111,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,183,1,area,0,30.21175419,5079.910632,32,730
Iwanaga & Ferrari 2002,-65.18833333,-10.35388889,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,159,9,area,0,429.3897046,5601.72986,8,731
Iwanaga & Ferrari 2002,-65.18805556,-9.700833333,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,170,104,area,1,0,5716.006171,19,732
Iwanaga & Ferrari 2002,-63.98222222,-12.07722222,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,163,251,area,1,0,5840.961658,12,733
Iwanaga & Ferrari 2002,-61.41055556,-12.20138889,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,175,188,area,1,0,5858.30391,24,734
Iwanaga & Ferrari 2002,-63.08916667,-10.01027778,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,0,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,167,340,area,1,0,5888.972313,16,735
Iwanaga & Ferrari 2002,-61.69416667,-9.005277778,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,171,1,area,0,108.9300289,5931.050092,20,736
Iwanaga & Ferrari 2002,-62.16972222,-8.912777778,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,173,1,area,0,60.42350838,5963.178896,22,737
Iwanaga & Ferrari 2002,-59.99138889,-12.52777778,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical and Subtropical Dry Broadleaf Forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,174,109,area,1,0,5982.255373,23,738
Iwanaga & Ferrari 2002,-61.42222222,-12.65138889,Brazil,Neotropics,Atelidae,Ateles,Ateles chamek,Ateles_chamek,1,1997,Tropical_and_suptropical_moist_broadleaf_forest,Ateles chamek,Endangered,18,d,Ateles_chamek_d,182,3,area,0,151.0587709,6248.048199,31,739
