Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,CC,CC_new
Ancrenaz et al. 2004,118.3044,5.555944,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2000,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,790,75,75
Ancrenaz et al. 2004,117.9911,5.404611,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1337,75,75
Ancrenaz et al. 2004,117.9783,5.403667,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1338,75,75
Ancrenaz et al. 2004,117.9788,5.411222,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1339,75,75
Ancrenaz et al. 2004,118.0138,5.398306,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1340,75,75
Ancrenaz et al. 2004,118.0098,5.405,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1341,75,75
Ancrenaz et al. 2004,117.9854,5.411722,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1342,75,75
Ancrenaz et al. 2004,117.9989,5.406139,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1343,75,75
Ancrenaz et al. 2004,117.9899,5.405417,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1344,75,75
Ancrenaz et al. 2004,117.9133,5.500278,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1345,75,75
Ancrenaz et al. 2004,117.7991,5.463194,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1346,75,75
Ancrenaz et al. 2004,117.8131,5.483361,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1347,75,75
Ancrenaz et al. 2004,117.8255,5.482722,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1348,75,75
Ancrenaz et al. 2004,117.8642,5.479167,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1349,75,75
Ancrenaz et al. 2004,117.8493,5.477167,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1350,75,75
Ancrenaz et al. 2004,117.7989,5.46825,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1351,75,75
Ancrenaz et al. 2004,117.7887,5.458917,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1352,75,75
Ancrenaz et al. 2004,117.7929,5.451722,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1353,75,75
Ancrenaz et al. 2004,117.7144,5.437083,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1354,75,75
Ancrenaz et al. 2004,117.6907,5.46275,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1355,75,75
Ancrenaz et al. 2004,117.6929,5.4515,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1356,75,75
Ancrenaz et al. 2004,117.6993,5.441583,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1357,75,75
Ancrenaz et al. 2004,117.6931,5.440222,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1358,75,75
Ancrenaz et al. 2004,117.7007,5.433167,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1359,75,75
Ancrenaz et al. 2004,118.3108,5.6495,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1360,75,75
Ancrenaz et al. 2004,117.4936,4.862222,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1361,75,75
Ancrenaz et al. 2004,117.4931,4.860556,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1362,75,75
Ancrenaz et al. 2004,117.5017,4.805,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1363,75,75
Ancrenaz et al. 2004,117.4589,4.823889,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1364,75,75
Ancrenaz et al. 2004,117.4875,4.868889,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1365,75,75
Ancrenaz et al. 2004,117.4981,4.888056,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1366,75,75
Ancrenaz et al. 2004,118.3583,5.625,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1367,75,75
Ancrenaz et al. 2004,118.375,5.625,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1368,75,75
Ancrenaz et al. 2004,118.3671,5.648528,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1369,75,75
Ancrenaz et al. 2004,118.424,5.640667,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1370,75,75
Ancrenaz et al. 2004,118.3653,5.65625,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1371,75,75
Ancrenaz et al. 2004,118.3551,5.642583,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1372,75,75
Ancrenaz et al. 2004,118.3633,5.635944,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1373,75,75
Ancrenaz et al. 2004,118.3558,5.6215,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1374,75,75
Ancrenaz et al. 2004,118.235,5.503417,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1375,75,75
Ancrenaz et al. 2004,118.2936,5.524444,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1376,75,75
Ancrenaz et al. 2004,118.3008,5.538889,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1377,75,75
Ancrenaz et al. 2004,118.2404,5.478472,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1378,75,75
Ancrenaz et al. 2004,118.2496,5.459611,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1379,75,75
Ancrenaz et al. 2004,118.2363,5.469417,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1380,75,75
Ancrenaz et al. 2004,118.2546,5.474917,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1381,75,75
Ancrenaz et al. 2004,118.0827,5.415389,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1382,75,75
Ancrenaz et al. 2004,118.0777,5.412611,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1383,75,75
Ancrenaz et al. 2004,118.0567,5.415972,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1384,75,75
Ancrenaz et al. 2004,118.0391,5.421139,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1385,75,75
Ancrenaz et al. 2004,118.1047,5.441667,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1386,75,75
Ancrenaz et al. 2004,118.1094,5.462778,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1387,75,75
Ancrenaz et al. 2004,118.1036,5.461111,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1388,75,75
Ancrenaz et al. 2004,118.1167,5.462222,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1389,75,75
Ancrenaz et al. 2004,118.1042,5.458611,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1390,75,75
Ancrenaz et al. 2004,118.0981,5.448611,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1391,75,75
Ancrenaz et al. 2004,118.1675,5.457944,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1392,75,75
Ancrenaz et al. 2004,118.1796,5.4545,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1393,75,75
Ancrenaz et al. 2004,118.1619,5.459667,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1394,75,75
Ancrenaz et al. 2004,118.1618,5.459333,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1395,75,75
Ancrenaz et al. 2004,118.1867,5.476917,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1396,75,75
Ancrenaz et al. 2004,118.0717,5.402833,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1397,75,75
Ancrenaz et al. 2004,118.0717,5.395278,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1398,75,75
Ancrenaz et al. 2004,118.0557,5.415611,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1399,75,75
Ancrenaz et al. 2004,118.0441,5.412278,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1400,75,75
Ancrenaz et al. 2004,118.0246,5.411167,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1401,75,75
Ancrenaz et al. 2004,118.0152,5.398306,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1402,75,75
Ancrenaz et al. 2004,118.0098,5.399528,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1403,75,75
Ancrenaz et al. 2004,118.0041,5.405944,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1404,75,75
Ancrenaz et al. 2004,118.0087,5.404556,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1405,75,75
Ancrenaz et al. 2004,117.9981,5.405167,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1406,75,75
Ancrenaz et al. 2004,117.2092,4.756667,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1457,75,75
Ancrenaz et al. 2004,117.2456,4.614722,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,0,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1458,75,75
Ancrenaz et al. 2004,117.1953,4.614722,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,0,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1459,75,75
Ancrenaz et al. 2004,117.16,4.571389,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,0,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1460,75,75
Ancrenaz et al. 2004,117.1719,4.598056,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,0,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1461,75,75
Ancrenaz et al. 2004,115.6764,4.576389,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,0,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1462,75,75
Ancrenaz et al. 2004,117.3325,5.380278,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1463,75,75
Ancrenaz et al. 2004,117.2742,5.326944,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1464,75,75
Ancrenaz et al. 2004,117.305,5.352778,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1465,75,75
Ancrenaz et al. 2004,117.3078,5.328889,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,0,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1466,75,75
Ancrenaz et al. 2004,117.3089,5.427222,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1467,75,75
Ancrenaz et al. 2004,117.2181,5.446111,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1468,75,75
Ancrenaz et al. 2004,117.225,5.472222,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1469,75,75
Ancrenaz et al. 2004,117.2433,5.477778,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1470,75,75
Ancrenaz et al. 2004,117.3094,5.441944,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1471,75,75
Ancrenaz et al. 2004,117.5764,5.3375,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1472,75,75
Ancrenaz et al. 2004,117.4781,5.375833,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1473,75,75
Ancrenaz et al. 2004,117.4653,5.437778,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1474,75,75
Ancrenaz et al. 2004,117.4164,5.366111,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1475,75,75
Ancrenaz et al. 2004,117.3494,5.439444,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1476,75,75
Ancrenaz et al. 2004,117.4939,5.336111,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1477,75,75
Ancrenaz et al. 2004,117.5228,5.355833,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1478,75,75
Ancrenaz et al. 2004,117.4661,5.320833,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1479,75,75
Ancrenaz et al. 2004,117.9436,4.628611,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1480,75,75
Ancrenaz et al. 2004,117.9428,4.628611,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1481,75,75
Ancrenaz et al. 2004,117.9436,4.626944,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1482,75,75
Ancrenaz et al. 2004,117.9444,4.631944,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1483,75,75
