Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,CC,CC_new,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2,row_id_3
de Souza 2009,-59.63263889,-1.829666667,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3845,75,75,125,area,1,0,4.051583642,10,1594,884
de Souza 2009,-59.59533333,-1.836194444,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3843,75,75,87,area,1,0,9.183589588,8,1595,885
de Souza 2009,-59.4295,-1.827722222,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3839,75,75,77,area,1,0,13.32520842,4,1596,886
de Souza 2009,-59.68769444,-1.783361111,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3850,75,75,113,area,1,0,15.21594745,15,1597,887
de Souza 2009,-59.44772222,-1.789694444,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3841,75,75,101,area,1,0,22.32872762,6,1598,888
de Souza 2009,-59.65505556,-1.877333333,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3847,75,75,117,area,1,0,58.34280444,12,1599,889
de Souza 2009,-59.41552778,-1.798555556,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3838,75,75,120,area,1,0,91.92593107,3,1600,890
de Souza 2009,-59.66280556,-1.678219444,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3848,75,75,67,area,1,0,103.3604005,13,1601,891
de Souza 2009,-59.68719444,-1.831416667,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3849,75,75,91,area,1,0,116.1453977,14,1602,892
de Souza 2009,-59.63788889,-1.791,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3846,75,75,83,area,1,0,137.6638086,11,1603,893
de Souza 2009,-59.78480556,-1.702861111,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3837,75,75,143,area,1,0,226.1684024,2,1604,894
de Souza 2009,-59.70322222,-1.741694444,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3851,75,75,88,area,1,0,844.5301013,16,1605,895
de Souza 2009,-59.71677778,-1.671083333,Brazil,Neotropics,Pitheciidae,Chiropotes,Chiropotes sagulatus,Chiropotes_sagulatus,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Chiropotes sagulatus,Least Concern,53,b,Chiropotes_sagulatus_b,3836,75,75,116,area,1,0,948.3406777,1,1606,896
Mekonnen et al 2012,38.63300178,6.376767577,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4721,75,50,1,area,0,255.5581087,0.816374336,16,1611,897
Mekonnen et al 2012,39,6.253026798,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4724,75,50,1,area,0,60.23562388,0.816374336,19,1612,898
Mekonnen et al 2012,38.64279014,6.81230946,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4712,50,50,1,area,0,30.11781194,1.088499115,7,1613,899
Mekonnen et al 2012,39.02964288,6.568883936,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4718,75,50,1,area,0,42.59301811,1.088499115,13,1614,900
Mekonnen et al 2012,38.47103597,6.442742639,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,0,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4737,50,50,6,area,0,363.9149063,1.632748673,32,1615,901
Mekonnen et al 2012,38.80237866,7.01124,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4708,50,50,1,area,0,120.4712478,1.723456932,3,1616,902
Mekonnen et al 2012,38.97831081,6.511016221,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4716,75,50,11,area,0,150.5890597,1.723456932,11,1617,903
Mekonnen et al 2012,38.72804318,6.92169389,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4706,50,50,1,area,0,67.34547483,2.17699823,1,1618,904
Mekonnen et al 2012,38.56766973,6.497760382,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4720,50,50,1,area,0,67.34547483,3.174789086,15,1619,905
Mekonnen et al 2012,38.53455031,6.317726865,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4727,50,50,1,area,0,30.11781194,3.174789086,22,1620,906
Mekonnen et al 2012,38.73408226,6.166814572,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4723,75,50,598,area,1,0,3.446913865,18,1621,907
Mekonnen et al 2012,38.52554813,6.500780151,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,0,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4738,50,50,1,area,0,85.18603622,4.716829499,33,1622,908
Mekonnen et al 2012,38.48605515,6.577567375,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,0,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4732,50,50,973,area,1,0,5.170370797,27,1623,909
Mekonnen et al 2012,38.48473778,6.240907649,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4729,50,50,460,area,1,0,9.07082596,24,1624,910
Mekonnen et al 2012,38.50137691,6.272475757,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4728,50,50,1,area,0,60.23562388,10.43144985,23,1625,911
Mekonnen et al 2012,38.64406769,6.35293001,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4722,75,50,349,area,1,0,10.70357463,17,1626,912
Mekonnen et al 2012,38.94286564,6.340031769,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4719,75,50,655,area,1,0,14.78544631,14,1627,913
Mekonnen et al 2012,39.05457405,6.661486807,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4709,75,50,1,area,0,30.11781194,16.87173628,4,1628,914
Mekonnen et al 2012,38.49452576,6.214557385,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4730,50,50,1,area,0,42.59301811,20.86289971,25,1629,915
Mekonnen et al 2012,38.65082177,6.743539475,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4714,50,50,157,area,1,0,21.316441,9,1630,916
Mekonnen et al 2012,38.74054176,6.135943146,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4726,75,50,4,area,0,67.34547483,24.58193835,21,1631,917
Mekonnen et al 2012,38.71665595,6.705136804,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4713,50,50,1,area,0,30.11781194,26.75893658,8,1632,918
Mekonnen et al 2012,38.67845932,6.284862726,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4725,75,50,485,area,1,0,29.66160089,20,1633,919
Mekonnen et al 2012,38.5517789,6.826842521,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,0,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4734,50,50,671,area,1,0,36.28330384,29,1634,920
Mekonnen et al 2012,38.39929936,6.222056237,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,0,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4735,50,50,712,area,1,0,40.183759,30,1635,921
Mekonnen et al 2012,38.4702757,6.52997026,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,0,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4733,50,50,737,area,1,0,42.45146549,28,1636,922
Mekonnen et al 2012,38.54292592,6.16752618,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4731,75,50,783,area,1,0,112.4782419,26,1637,923
Mekonnen et al 2012,38.86886536,6.734492169,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus  djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,a,Chlorocebus_djamdjamensis_a,4707,50,50,119,area,1,0,123.8167743,2,1638,924
Mekonnen et al. 2012,38.67975873,6.786364554,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4743,50,50,1,area,0,120.4712478,0.816374336,5,1644,925
Mekonnen et al. 2012,38.63300178,6.376767545,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4756,75,50,1,area,0,255.5581087,0.816374336,18,1645,926
Mekonnen et al. 2012,38.64279014,6.812309426,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4747,50,50,1,area,0,30.11781194,1.088499115,9,1646,927
Mekonnen et al. 2012,39.02964288,6.568883903,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4753,75,50,1,area,0,42.59301811,1.088499115,15,1647,928
Mekonnen et al. 2012,38.47103597,6.442742607,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,0,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4773,50,50,6,area,0,363.9149063,1.632748673,35,1648,929
Mekonnen et al. 2012,38.80237866,7.011239965,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4741,50,50,1,area,0,120.4712478,1.723456932,3,1649,930
Mekonnen et al. 2012,38.70758179,6.793781694,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4742,50,50,1,area,0,30.11781194,1.723456932,4,1650,931
Mekonnen et al. 2012,38.97831081,6.511016188,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4751,75,50,11,area,0,150.5890597,1.723456932,13,1651,932
Mekonnen et al. 2012,38.72804318,6.921693856,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4739,50,50,1,area,0,67.34547483,2.17699823,1,1652,933
Mekonnen et al. 2012,38.68571349,6.27883336,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4761,75,50,1,area,0,85.18603622,2.17699823,23,1653,934
Mekonnen et al. 2012,38.56766972,6.49776035,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4755,50,50,1,area,0,67.34547483,3.174789086,17,1654,935
Mekonnen et al. 2012,38.5345503,6.317726833,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4763,50,50,1,area,0,30.11781194,3.174789086,25,1655,936
Mekonnen et al. 2012,38.73408226,6.166814541,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4758,75,50,598,area,1,0,3.446913865,20,1656,937
Mekonnen et al. 2012,38.52554813,6.500780118,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,0,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4774,50,50,1,area,0,85.18603622,4.716829499,36,1657,938
Mekonnen et al. 2012,38.48605514,6.577567342,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4768,50,50,973,area,1,0,5.170370797,30,1658,939
Mekonnen et al. 2012,38.48473778,6.240907618,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4765,50,50,460,area,1,0,9.07082596,27,1659,940
Mekonnen et al. 2012,38.50137691,6.272475726,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4764,50,50,1,area,0,60.23562388,10.43144985,26,1660,941
Mekonnen et al. 2012,38.64406769,6.352929978,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4757,75,50,349,area,1,0,10.70357463,19,1661,942
Mekonnen et al. 2012,38.94286564,6.340031737,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4754,75,50,655,area,1,0,14.78544631,16,1662,943
Mekonnen et al. 2012,39.05457405,6.661486774,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4744,75,50,1,area,0,30.11781194,16.87173628,6,1663,944
Mekonnen et al. 2012,38.49452576,6.214557354,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4766,50,50,1,area,0,42.59301811,20.86289971,28,1664,945
Mekonnen et al. 2012,38.65082177,6.743539441,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4749,50,50,157,area,1,0,21.316441,11,1665,946
Mekonnen et al. 2012,38.74054176,6.135943115,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4762,75,50,4,area,0,67.34547483,24.58193835,24,1666,947
Mekonnen et al. 2012,38.71665595,6.70513677,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4748,50,50,1,area,0,30.11781194,26.75893658,10,1667,948
Mekonnen et al. 2012,38.67845932,6.284862694,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4760,75,50,485,area,1,0,29.66160089,22,1668,949
Mekonnen et al. 2012,38.5517789,6.826842487,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4770,50,50,671,area,1,0,36.28330384,32,1669,950
Mekonnen et al. 2012,38.39929936,6.222056206,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4771,50,50,712,area,1,0,40.183759,33,1670,951
Mekonnen et al. 2012,38.4702757,6.529970227,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4769,50,50,737,area,1,0,42.45146549,31,1671,952
